transaction_id,timestamp,amount,merchant_category,card_present,country_code,hour_of_day,day_of_week,customer_id,merchant_id,num_prev_txn_1h,distance_from_home_km,is_anomaly
TXN0003439,2024-01-12 22:35:00,333.62,online,False,US,22,4,2131,375,3,0.6,0
TXN0001892,2024-01-07 13:40:00,8.46,grocery,True,US,13,6,1257,1673,1,6.4,0
TXN0009323,2024-02-02 08:55:00,17.87,restaurant,False,US,10,4,4024,1166,1,16.0,0
TXN0005255,2024-01-19 05:55:00,7.34,online,False,US,6,4,1223,1224,2,0.2,0
TXN0001955,2024-01-07 18:55:00,9.68,restaurant,True,US,18,6,4214,1050,2,1.9,0
TXN0005167,2024-01-18 22:35:00,8.85,travel,True,US,23,3,1039,824,3,17.5,0
TXN0004814,2024-01-17 17:10:00,40.84,travel,False,US,18,2,1150,1105,2,28.0,0
TXN0006264,2024-01-22 18:00:00,35.23,restaurant,True,US,18,0,1772,1830,1,39.5,0
TXN0001505,2024-01-06 05:25:00,60.25,retail,False,US,7,5,2145,1751,2,8.0,0
TXN0000670,2024-01-03 07:50:00,84.93,restaurant,True,US,7,2,2872,346,0,5.6,0
TXN0008907,2024-01-31 22:15:00,3.02,grocery,True,MX,0,2,4666,1148,3,3.2,0
TXN0007055,2024-01-25 11:55:00,3.79,restaurant,False,US,12,3,3763,396,1,0.6,0
TXN0000897,2024-01-04 02:45:00,11.77,restaurant,False,US,4,3,1345,1573,2,3.6,0
TXN0006178,2024-01-22 10:50:00,1.45,gas,False,US,12,0,4536,711,1,2.5,0
TXN0002666,2024-01-10 06:10:00,20.5,retail,False,US,7,2,2057,1418,3,4.0,0
TXN0003193,2024-01-12 02:05:00,8.03,restaurant,False,US,3,4,4861,1820,0,3.9,0
TXN0002890,2024-01-11 00:50:00,12.42,retail,True,US,1,3,3517,1632,0,2.3,0
TXN0007773,2024-01-27 23:45:00,117.99,online,True,US,0,5,1417,1098,1,1.9,0
TXN0002621,2024-01-10 02:25:00,14.59,online,True,US,4,2,4473,679,2,0.1,0
TXN0006008,2024-01-21 20:40:00,26.41,restaurant,True,US,21,6,1276,1807,2,4.1,0
TXN0005956,2024-01-21 16:20:00,11.09,retail,True,US,17,6,2537,1768,1,2.1,0
TXN0000002,2024-01-01 00:10:00,81.49,online,True,US,2,0,4229,680,2,10.5,0
TXN0002370,2024-01-09 05:30:00,8.84,gas,True,US,6,1,2519,752,1,9.3,0
TXN0007914,2024-01-28 11:30:00,8.87,grocery,True,CA,13,6,1359,1837,0,14.3,0
TXN0001769,2024-01-07 03:25:00,964.38,grocery,True,CA,4,6,2862,813,1,6.5,0
TXN0008506,2024-01-30 12:50:00,23.33,retail,True,US,14,1,1999,1880,2,2.0,0
TXN0006025,2024-01-21 22:05:00,60.24,restaurant,True,US,0,6,2440,1670,2,17.7,0
TXN0000531,2024-01-02 20:15:00,10.7,retail,True,US,22,1,3759,1794,0,0.9,0
TXN0008724,2024-01-31 07:00:00,104.31,grocery,True,US,9,2,1063,1210,1,10.1,0
TXN0008649,2024-01-31 00:45:00,23.98,travel,True,US,2,2,3324,898,1,2.6,0
TXN0007873,2024-01-28 08:05:00,16.86,grocery,True,US,9,6,3668,1867,2,3.9,0
TXN0008890,2024-01-31 20:50:00,26.74,online,True,US,22,2,3111,780,0,15.5,0
TXN0003120,2024-01-11 20:00:00,49.42,grocery,False,US,20,3,2653,744,2,0.9,0
TXN0009022,2024-02-01 07:50:00,427.49,online,True,US,9,3,1001,920,2,4.2,0
TXN0000731,2024-01-03 12:55:00,35.51,gas,True,US,13,2,3993,1603,0,7.1,0
TXN0003406,2024-01-12 19:50:00,77.6,grocery,True,US,19,4,2324,1630,4,9.8,0
TXN0002339,2024-01-09 02:55:00,91.17,retail,True,US,2,1,1403,1757,0,19.7,0
TXN0005967,2024-01-21 17:15:00,29.9,grocery,True,US,19,6,2521,575,0,7.2,0
TXN0006580,2024-01-23 20:20:00,3.19,restaurant,False,US,20,1,2182,399,0,17.1,0
TXN0002565,2024-01-09 21:45:00,10.7,online,False,US,22,1,2910,814,1,4.9,0
TXN0007726,2024-01-27 19:50:00,25.51,gas,True,US,20,5,3646,157,1,1.9,0
TXN0007820,2024-01-28 03:40:00,33.79,gas,True,US,5,6,3351,936,2,6.5,0
TXN0006713,2024-01-24 07:25:00,12.96,restaurant,True,US,7,2,2564,1841,0,6.5,0
TXN0006995,2024-01-25 06:55:00,121.38,retail,False,US,7,3,4587,108,3,24.3,0
TXN0006942,2024-01-25 02:30:00,16.89,grocery,False,US,3,3,1355,716,4,5.9,0
TXN0007794,2024-01-28 01:30:00,135.07,grocery,False,US,3,6,2062,1434,1,9.7,0
TXN0008975,2024-02-01 03:55:00,238.62,gas,False,US,4,3,4286,1859,2,7.0,0
TXN0001255,2024-01-05 08:35:00,15.58,restaurant,True,US,9,4,3976,658,4,21.2,0
TXN0002104,2024-01-08 07:20:00,23.67,grocery,False,CA,7,0,4946,274,1,5.2,0
TXN0006734,2024-01-24 09:10:00,67.69,online,True,US,9,2,2329,1009,0,9.2,0
TXN0009778,2024-01-06 21:00:00,0.71,travel,False,RO,2,4,3800,1009,1,4959.6,1
TXN0006224,2024-01-22 14:40:00,34.08,gas,True,US,16,0,4368,1973,3,0.3,0
TXN0009150,2024-02-01 18:30:00,37.15,restaurant,True,US,19,3,4380,1455,1,0.5,0
TXN0004994,2024-01-18 08:10:00,55.4,retail,True,CA,9,3,2507,604,3,1.1,0
TXN0008969,2024-02-01 03:25:00,8.54,retail,True,US,5,3,1539,1281,1,16.2,0
TXN0006839,2024-01-24 17:55:00,29.25,grocery,True,US,18,2,2471,1086,2,7.7,0
TXN0005057,2024-01-18 13:25:00,20.74,restaurant,True,US,15,3,4521,1407,0,4.4,0
TXN0005846,2024-01-21 07:10:00,105.07,grocery,True,US,9,6,1882,1745,1,4.7,0
TXN0004434,2024-01-16 09:30:00,326.86,online,True,US,9,1,4770,842,2,5.4,0
TXN0003484,2024-01-13 02:20:00,94.56,online,True,US,4,5,4729,549,2,23.6,0
TXN0009493,2024-02-02 23:05:00,37.77,online,True,US,23,4,3705,1601,2,0.4,0
TXN0005318,2024-01-19 11:10:00,3.26,online,True,CA,11,4,2433,1252,1,3.7,0
TXN0003816,2024-01-14 06:00:00,30.71,online,True,MX,6,6,4713,1780,3,15.1,0
TXN0005729,2024-01-20 21:25:00,6.67,online,True,US,23,5,1198,155,4,15.6,0
TXN0008903,2024-01-31 21:55:00,65.25,restaurant,False,US,21,2,3841,1795,0,44.8,0
TXN0007840,2024-01-28 05:20:00,33.56,retail,False,US,5,6,4371,106,3,0.2,0
TXN0009889,2024-01-09 04:30:00,968.63,travel,True,NG,1,4,4240,1304,1,640.3,1
TXN0001621,2024-01-06 15:05:00,35.02,retail,True,US,16,5,3936,1731,3,43.6,0
TXN0009423,2024-02-02 17:15:00,81.35,retail,True,US,17,4,1970,1428,1,9.3,0
TXN0006307,2024-01-22 21:35:00,21.86,online,True,US,21,0,3493,520,3,19.0,0
TXN0009304,2024-02-02 07:20:00,15.57,grocery,True,CA,7,4,2227,171,2,11.7,0
TXN0008902,2024-01-31 21:50:00,5.98,gas,False,US,22,2,4772,1885,3,5.6,0
TXN0001096,2024-01-04 19:20:00,220.31,gas,True,US,19,3,2666,586,2,0.2,0
TXN0008057,2024-01-28 23:25:00,150.83,grocery,True,US,0,6,3706,886,2,0.3,0
TXN0009481,2024-02-02 22:05:00,15.89,gas,True,US,0,4,1464,1538,2,8.3,0
TXN0002463,2024-01-09 13:15:00,7.95,grocery,False,US,14,1,1673,541,1,13.3,0
TXN0008289,2024-01-29 18:45:00,58.13,restaurant,False,US,18,0,2197,1297,3,16.6,0
TXN0001788,2024-01-07 05:00:00,47.55,travel,False,US,7,6,4441,705,2,13.1,0
TXN0000250,2024-01-01 20:50:00,21.29,gas,True,US,20,0,4956,973,1,5.0,0
TXN0009926,2024-01-09 23:00:00,15177.97,online,False,RO,4,3,3513,1155,0,4071.6,1
TXN0006191,2024-01-22 11:55:00,92.38,travel,False,US,13,0,2497,1637,2,0.3,0
TXN0009650,2024-01-04 05:00:00,258.63,grocery,True,RU,3,5,4050,622,14,993.7,1
TXN0000192,2024-01-01 16:00:00,20.91,gas,True,US,16,0,2572,527,0,2.7,0
TXN0000820,2024-01-03 20:20:00,18.59,retail,True,US,22,2,2389,534,1,0.8,0
TXN0009627,2024-01-03 17:30:00,1822.47,grocery,True,RU,2,6,2758,1904,2,1409.4,1
TXN0005714,2024-01-20 20:10:00,5.42,restaurant,False,US,21,5,4788,111,3,12.3,0
TXN0007195,2024-01-25 23:35:00,149.38,grocery,True,US,0,3,4278,1499,1,51.3,0
TXN0005715,2024-01-20 20:15:00,24.79,travel,True,US,21,5,3638,492,0,4.7,0
TXN0004400,2024-01-16 06:40:00,31.24,restaurant,True,US,7,1,1692,1123,0,4.0,0
TXN0009290,2024-02-02 06:10:00,14.54,retail,True,US,7,4,3751,1430,0,2.0,0
TXN0005388,2024-01-19 17:00:00,10.84,gas,False,US,18,4,2352,346,1,5.4,0
TXN0004166,2024-01-15 11:10:00,8.46,grocery,False,MX,12,0,1356,1943,0,1.6,0
TXN0004951,2024-01-18 04:35:00,12.23,travel,True,US,6,3,1467,1087,1,1.7,0
TXN0002687,2024-01-10 07:55:00,24.84,retail,True,US,9,2,4965,832,1,2.8,0
TXN0004390,2024-01-16 05:50:00,41.22,grocery,False,US,7,1,4836,982,3,2.1,0
TXN0005860,2024-01-21 08:20:00,139.63,grocery,False,US,8,6,3810,603,0,4.9,0
TXN0005981,2024-01-21 18:25:00,199.96,retail,True,US,18,6,4027,786,3,6.1,0
TXN0004927,2024-01-18 02:35:00,48.79,restaurant,True,US,2,3,3675,382,4,23.3,0
TXN0006735,2024-01-24 09:15:00,74.54,online,True,US,11,2,2767,1571,3,14.1,0
TXN0002607,2024-01-10 01:15:00,26.16,gas,True,US,2,2,2582,1234,0,35.6,0
TXN0007466,2024-01-26 22:10:00,20.49,grocery,True,US,23,4,3521,1295,3,2.7,0
TXN0000238,2024-01-01 19:50:00,9.25,restaurant,False,US,20,0,4057,323,1,11.4,0
TXN0004015,2024-01-14 22:35:00,28.91,online,False,CA,23,6,4167,1632,1,0.5,0
TXN0009262,2024-02-02 03:50:00,181.19,restaurant,True,US,4,4,4597,1499,4,23.0,0
TXN0002977,2024-01-11 08:05:00,28.5,restaurant,False,US,10,3,4551,289,2,21.0,0
TXN0005712,2024-01-20 20:00:00,52.43,gas,True,US,21,5,3907,209,2,2.4,0
TXN0009856,2024-01-08 12:00:00,1842.63,gas,False,RO,0,1,1917,1178,0,1129.2,1
TXN0005473,2024-01-20 00:05:00,20.83,online,False,US,1,5,4377,1794,2,5.8,0
TXN0000945,2024-01-04 06:45:00,21.61,grocery,True,US,6,3,3184,149,1,1.3,0
TXN0008251,2024-01-29 15:35:00,27.11,online,True,US,17,0,1531,1167,3,49.2,0
TXN0007681,2024-01-27 16:05:00,62.72,gas,True,US,17,5,2767,1310,1,8.3,0
TXN0005097,2024-01-18 16:45:00,530.7,grocery,True,US,16,3,4093,949,4,21.5,0
TXN0006805,2024-01-24 15:05:00,19.24,grocery,True,CA,16,2,4363,802,5,1.5,0
TXN0005803,2024-01-21 03:35:00,126.65,restaurant,False,CA,3,6,2043,1749,1,1.3,0
TXN0003552,2024-01-13 08:00:00,114.5,online,True,US,8,5,4805,441,1,9.3,0
TXN0009969,2024-01-10 20:30:00,503.07,online,False,BR,23,2,4342,702,0,3940.3,1
TXN0003360,2024-01-12 16:00:00,30.97,retail,False,CA,18,4,4001,203,3,4.8,0
TXN0008249,2024-01-29 15:25:00,41.43,gas,True,US,15,0,3563,504,0,0.1,0
TXN0002410,2024-01-09 08:50:00,11.23,online,True,US,8,1,1331,1633,1,3.6,0
TXN0004507,2024-01-16 15:35:00,9.88,online,True,US,17,1,2389,252,1,1.0,0
TXN0008462,2024-01-30 09:10:00,6.61,grocery,False,US,10,1,2670,947,2,1.0,0
TXN0003982,2024-01-14 19:50:00,21.56,retail,True,US,20,6,3265,424,1,4.3,0
TXN0000146,2024-01-01 12:10:00,15.89,online,True,US,13,0,4659,359,2,10.0,0
TXN0006648,2024-01-24 02:00:00,10.4,retail,True,US,4,2,2710,1862,0,22.9,0
TXN0002294,2024-01-08 23:10:00,134.01,online,False,US,1,0,2657,1877,4,11.7,0
TXN0002253,2024-01-08 19:45:00,1.9,grocery,True,US,20,0,4173,674,0,2.3,0
TXN0003611,2024-01-13 12:55:00,13.22,restaurant,False,US,13,5,2575,1159,1,7.8,0
TXN0005353,2024-01-19 14:05:00,12.28,restaurant,True,US,14,4,2760,512,1,3.0,0
TXN0001736,2024-01-07 00:40:00,6.41,grocery,False,US,0,6,1076,1130,3,28.1,0
TXN0007915,2024-01-28 11:35:00,18.66,travel,True,US,11,6,2992,1812,1,16.4,0
TXN0007659,2024-01-27 14:15:00,43.68,online,False,US,16,5,1895,1001,0,26.5,0
TXN0000114,2024-01-01 09:30:00,36.11,restaurant,False,US,9,0,3025,759,1,3.9,0
TXN0008860,2024-01-31 18:20:00,207.18,travel,True,US,20,2,1434,1026,1,3.8,0
TXN0005649,2024-01-20 14:45:00,34.92,online,True,US,15,5,3474,755,3,14.8,0
TXN0009844,2024-01-08 06:00:00,795.34,online,True,RU,2,6,3515,1106,13,4222.2,1
TXN0000498,2024-01-02 17:30:00,3.04,retail,False,MX,17,1,4229,1407,0,6.2,0
TXN0007822,2024-01-28 03:50:00,39.83,grocery,True,US,3,6,2444,802,1,41.3,0
TXN0000720,2024-01-03 12:00:00,29.51,retail,True,US,13,2,2112,303,1,11.5,0
TXN0007258,2024-01-26 04:50:00,175.87,grocery,True,US,4,4,3028,1234,0,7.7,0
TXN0008843,2024-01-31 16:55:00,86.72,retail,True,US,18,2,4072,1009,4,1.0,0
TXN0005730,2024-01-20 21:30:00,2.49,grocery,False,US,22,5,4519,1708,2,1.5,0
TXN0003089,2024-01-11 17:25:00,105.98,grocery,True,US,18,3,2715,713,4,2.4,0
TXN0007226,2024-01-26 02:10:00,7.28,grocery,False,US,4,4,3862,984,2,25.2,0
TXN0007306,2024-01-26 08:50:00,48.85,online,True,US,8,4,4315,1926,0,15.9,0
TXN0006508,2024-01-23 14:20:00,15.22,online,False,GB,16,1,4437,776,3,5.6,0
TXN0000596,2024-01-03 01:40:00,17.73,restaurant,False,US,1,2,3509,1552,0,11.9,0
TXN0009092,2024-02-01 13:40:00,120.47,online,True,US,15,3,4362,995,1,39.4,0
TXN0006095,2024-01-22 03:55:00,112.22,grocery,False,US,5,0,4185,599,0,33.2,0
TXN0006053,2024-01-22 00:25:00,360.41,grocery,False,US,1,0,1198,868,2,7.3,0
TXN0005164,2024-01-18 22:20:00,11.18,online,True,US,22,3,4584,1119,0,25.3,0
TXN0001647,2024-01-06 17:15:00,134.75,grocery,True,US,19,5,4947,217,0,15.5,0
TXN0008167,2024-01-29 08:35:00,8.49,grocery,False,US,9,0,3893,883,2,3.0,0
TXN0006920,2024-01-25 00:40:00,178.53,retail,True,US,2,3,1226,1779,0,39.5,0
TXN0002700,2024-01-10 09:00:00,92.63,grocery,False,US,11,2,4084,1794,1,0.7,0
TXN0008203,2024-01-29 11:35:00,12.39,gas,True,US,12,0,2468,1606,0,2.3,0
TXN0001700,2024-01-06 21:40:00,8.55,grocery,True,US,21,5,2612,134,1,10.6,0
TXN0008943,2024-02-01 01:15:00,223.52,gas,True,US,1,3,4662,779,1,2.0,0
TXN0005404,2024-01-19 18:20:00,43.97,grocery,True,US,19,4,2560,1837,3,12.5,0
TXN0007219,2024-01-26 01:35:00,11.58,grocery,False,CA,2,4,4871,1658,1,8.1,0
TXN0007502,2024-01-27 01:10:00,17.02,gas,True,US,1,5,1805,1735,1,5.7,0
TXN0002942,2024-01-11 05:10:00,34.1,restaurant,True,US,6,3,4211,1947,2,9.7,0
TXN0006301,2024-01-22 21:05:00,14.0,travel,True,US,23,0,4874,1686,3,9.8,0
TXN0000086,2024-01-01 07:10:00,18.85,retail,True,US,7,0,1279,1969,3,0.7,0
TXN0002308,2024-01-09 00:20:00,155.9,retail,True,US,2,1,4481,305,1,8.9,0
TXN0002677,2024-01-10 07:05:00,60.97,retail,True,US,7,2,4810,1672,3,7.2,0
TXN0008216,2024-01-29 12:40:00,8.85,retail,True,US,14,0,3837,1539,1,12.3,0
TXN0007729,2024-01-27 20:05:00,9.01,online,False,US,22,5,1234,1717,1,0.1,0
TXN0002594,2024-01-10 00:10:00,4.81,restaurant,False,US,0,2,4904,256,0,7.9,0
TXN0005884,2024-01-21 10:20:00,84.69,restaurant,False,US,11,6,1853,1800,2,8.7,0
TXN0001029,2024-01-04 13:45:00,116.12,retail,True,US,14,3,1407,1706,0,2.8,0
TXN0000136,2024-01-01 11:20:00,48.24,restaurant,True,US,12,0,1522,839,3,0.4,0
TXN0006831,2024-01-24 17:15:00,42.38,online,True,GB,19,2,1063,580,2,4.9,0
TXN0007814,2024-01-28 03:10:00,15.56,grocery,True,US,5,6,1139,1258,2,0.5,0
TXN0002854,2024-01-10 21:50:00,12.35,travel,True,US,23,2,4103,916,0,2.5,0
TXN0004409,2024-01-16 07:25:00,4.32,online,False,US,9,1,4156,719,1,16.1,0
TXN0001200,2024-01-05 04:00:00,6.77,gas,True,GB,5,4,3158,1896,3,8.9,0
TXN0004717,2024-01-17 09:05:00,21.55,grocery,True,US,10,2,3522,1363,2,1.1,0
TXN0009517,2024-01-01 10:30:00,1428.61,online,True,RU,1,3,2497,1310,0,1788.1,1
TXN0006594,2024-01-23 21:30:00,15.92,restaurant,False,US,22,1,3283,1217,2,11.3,0
TXN0000566,2024-01-02 23:10:00,27.34,grocery,True,US,1,1,1955,1466,0,35.6,0
TXN0007328,2024-01-26 10:40:00,9.54,gas,True,US,11,4,4815,923,3,2.2,0
TXN0005430,2024-01-19 20:30:00,5.43,grocery,True,US,20,4,3536,1630,3,8.8,0
TXN0003927,2024-01-14 15:15:00,6.01,retail,True,US,17,6,3139,1055,2,18.8,0
TXN0006055,2024-01-22 00:35:00,71.77,restaurant,False,US,1,0,3644,1314,1,3.3,0
TXN0007589,2024-01-27 08:25:00,354.84,grocery,True,CA,8,5,3185,143,2,6.6,0
TXN0007122,2024-01-25 17:30:00,4.6,grocery,False,US,19,3,3622,1011,1,1.4,0
TXN0006572,2024-01-23 19:40:00,197.35,restaurant,False,US,20,1,4979,566,2,0.5,0
TXN0006535,2024-01-23 16:35:00,180.08,online,True,US,16,1,2607,245,0,1.7,0
TXN0008913,2024-01-31 22:45:00,61.36,retail,True,CA,0,2,2976,500,1,9.4,0
TXN0008275,2024-01-29 17:35:00,22.91,online,True,US,17,0,2587,1576,5,0.6,0
TXN0002330,2024-01-09 02:10:00,11.22,restaurant,True,US,2,1,3958,944,2,4.9,0
TXN0003515,2024-01-13 04:55:00,22.98,grocery,True,US,5,5,2552,490,2,5.2,0
TXN0002187,2024-01-08 14:15:00,18.88,online,False,US,15,0,1528,1145,0,11.2,0
TXN0000195,2024-01-01 16:15:00,11.32,grocery,True,US,18,0,4024,152,1,0.2,0
TXN0007257,2024-01-26 04:45:00,13.97,online,True,US,4,4,4454,540,1,13.4,0
TXN0005666,2024-01-20 16:10:00,48.48,grocery,True,US,18,5,1139,1579,1,0.5,0
TXN0005059,2024-01-18 13:35:00,34.51,restaurant,False,US,14,3,4902,651,1,1.8,0
TXN0000802,2024-01-03 18:50:00,50.08,restaurant,True,US,18,2,2180,221,2,14.8,0
TXN0008848,2024-01-31 17:20:00,52.93,retail,True,US,18,2,3401,1158,1,13.5,0
TXN0009928,2024-01-10 00:00:00,14373.72,restaurant,False,CN,23,1,2410,971,0,1922.1,1
TXN0002068,2024-01-08 04:20:00,62.6,retail,True,US,6,0,4838,411,1,10.7,0
TXN0009082,2024-02-01 12:50:00,23.58,restaurant,True,US,13,3,2905,1763,0,0.5,0
TXN0008744,2024-01-31 08:40:00,12.97,grocery,True,US,8,2,3356,458,2,16.8,0
TXN0000644,2024-01-03 05:40:00,22.09,restaurant,True,US,7,2,1919,1802,0,0.2,0
TXN0009374,2024-02-02 13:10:00,94.91,restaurant,True,US,15,4,3074,920,1,40.6,0
TXN0005103,2024-01-18 17:15:00,28.14,online,True,US,17,3,1151,1317,2,4.7,0
TXN0005460,2024-01-19 23:00:00,64.7,retail,True,CA,0,4,4693,551,1,13.2,0
TXN0001637,2024-01-06 16:25:00,106.55,online,True,US,16,5,2176,1508,2,8.5,0
TXN0000120,2024-01-01 10:00:00,9.7,retail,False,US,10,0,2088,683,2,10.3,0
TXN0002981,2024-01-11 08:25:00,211.51,gas,True,US,10,3,3369,124,2,10.8,0
TXN0005069,2024-01-18 14:25:00,143.16,online,True,MX,15,3,1155,1271,1,4.5,0
TXN0003074,2024-01-11 16:10:00,151.59,grocery,False,US,17,3,4397,325,2,30.4,0
TXN0008927,2024-01-31 23:55:00,18.55,retail,True,US,1,2,1955,794,3,12.4,0
TXN0003278,2024-01-12 09:10:00,13.2,retail,True,US,10,4,2757,1267,3,11.3,0
TXN0002135,2024-01-08 09:55:00,21.72,retail,True,US,11,0,2029,101,1,26.0,0
TXN0008941,2024-02-01 01:05:00,30.37,gas,True,US,3,3,2077,534,3,1.8,0
TXN0004970,2024-01-18 06:10:00,26.74,grocery,False,US,6,3,1479,1410,1,6.4,0
TXN0006195,2024-01-22 12:15:00,28.03,grocery,True,US,12,0,1282,1502,0,10.2,0
TXN0000134,2024-01-01 11:10:00,5.67,retail,True,US,12,0,1263,1151,4,7.8,0
TXN0007731,2024-01-27 20:15:00,28.38,gas,True,US,21,5,3649,226,0,4.6,0
TXN0005324,2024-01-19 11:40:00,33.99,gas,True,US,11,4,1316,1445,1,0.0,0
TXN0009640,2024-01-04 00:00:00,635.58,grocery,False,RO,4,6,2895,1879,0,1507.8,1
TXN0006160,2024-01-22 09:20:00,46.71,online,True,US,11,0,2146,549,0,5.1,0
TXN0002559,2024-01-09 21:15:00,197.98,travel,True,US,22,1,1669,1997,1,1.2,0
TXN0000062,2024-01-01 05:10:00,40.26,retail,False,US,7,0,4102,209,3,1.3,0
TXN0001358,2024-01-05 17:10:00,20.24,retail,True,US,17,4,3593,463,1,7.6,0
TXN0006725,2024-01-24 08:25:00,2.05,grocery,True,US,10,2,2808,1268,1,16.5,0
TXN0002467,2024-01-09 13:35:00,161.9,retail,True,US,14,1,1950,688,4,16.1,0
TXN0000679,2024-01-03 08:35:00,27.1,restaurant,False,US,8,2,4399,1226,1,23.3,0
TXN0006797,2024-01-24 14:25:00,52.53,online,True,US,15,2,4473,808,2,0.3,0
TXN0000741,2024-01-03 13:45:00,137.73,gas,True,US,15,2,2394,1052,1,10.0,0
TXN0005307,2024-01-19 10:15:00,22.8,online,True,US,11,4,4853,1057,0,15.5,0
TXN0007627,2024-01-27 11:35:00,4.37,gas,True,US,13,5,2307,463,1,13.3,0
TXN0003641,2024-01-13 15:25:00,244.14,gas,True,US,15,5,1361,1309,3,12.3,0
TXN0000444,2024-01-02 13:00:00,21.95,online,True,CA,15,1,1555,1090,2,1.3,0
TXN0008140,2024-01-29 06:20:00,65.56,restaurant,False,US,6,0,3516,475,5,16.9,0
TXN0003258,2024-01-12 07:30:00,11.57,grocery,True,US,8,4,1662,1876,2,9.7,0
TXN0004663,2024-01-17 04:35:00,14.39,restaurant,True,US,4,2,4813,1287,1,0.7,0
TXN0001873,2024-01-07 12:05:00,7.9,gas,False,US,13,6,3040,1383,4,24.3,0
TXN0006366,2024-01-23 02:30:00,258.19,gas,True,US,4,1,2347,1820,5,4.7,0
TXN0002596,2024-01-10 00:20:00,146.27,online,False,US,0,2,3006,1249,0,10.6,0
TXN0001717,2024-01-06 23:05:00,17.56,gas,False,US,23,5,2359,1651,3,26.9,0
TXN0002912,2024-01-11 02:40:00,33.07,retail,True,US,4,3,1015,1802,2,9.9,0
TXN0002843,2024-01-10 20:55:00,79.69,restaurant,False,US,20,2,2468,1596,1,9.9,0
TXN0004027,2024-01-14 23:35:00,70.93,retail,True,US,1,6,2478,1285,0,1.2,0
TXN0005488,2024-01-20 01:20:00,10.14,grocery,False,US,3,5,2362,1976,0,0.3,0
TXN0008634,2024-01-30 23:30:00,15.14,grocery,True,US,0,1,3783,270,1,6.8,0
TXN0008037,2024-01-28 21:45:00,6.29,retail,False,US,23,6,4628,992,1,12.3,0
TXN0009232,2024-02-02 01:20:00,353.97,retail,True,US,2,4,3197,1330,2,2.0,0
TXN0000489,2024-01-02 16:45:00,73.6,grocery,True,US,18,1,3320,657,1,4.9,0
TXN0000493,2024-01-02 17:05:00,57.1,retail,False,CA,18,1,4355,533,1,5.9,0
TXN0000690,2024-01-03 09:30:00,48.27,restaurant,False,US,10,2,4131,1709,1,4.4,0
TXN0003821,2024-01-14 06:25:00,145.24,grocery,True,US,8,6,3427,1053,2,9.3,0
TXN0000602,2024-01-03 02:10:00,152.83,grocery,True,US,4,2,1396,1973,2,0.8,0
TXN0001911,2024-01-07 15:15:00,61.06,restaurant,False,US,17,6,4115,479,2,1.6,0
TXN0001014,2024-01-04 12:30:00,9.45,gas,False,US,12,3,1331,1519,0,0.8,0
TXN0006156,2024-01-22 09:00:00,4.51,retail,True,US,10,0,1796,1857,0,0.5,0
TXN0001993,2024-01-07 22:05:00,105.45,gas,True,US,22,6,3555,953,1,6.3,0
TXN0005769,2024-01-21 00:45:00,39.62,online,True,US,0,6,4682,354,1,15.9,0
TXN0003757,2024-01-14 01:05:00,7.2,gas,False,US,2,6,4837,891,3,6.2,0
TXN0002366,2024-01-09 05:10:00,126.88,retail,True,US,7,1,1577,378,0,12.5,0
TXN0005283,2024-01-19 08:15:00,98.49,gas,False,US,10,4,3614,1268,3,6.3,0
TXN0004370,2024-01-16 04:10:00,5.13,retail,True,CA,5,1,4279,1773,2,23.8,0
TXN0006883,2024-01-24 21:35:00,21.03,travel,True,US,22,2,3807,1710,1,6.9,0
TXN0007011,2024-01-25 08:15:00,15.99,gas,True,US,10,3,2482,203,2,1.4,0
TXN0001361,2024-01-05 17:25:00,99.44,gas,True,US,19,4,3735,719,2,8.2,0
TXN0008461,2024-01-30 09:05:00,39.46,retail,True,US,9,1,4115,884,2,0.4,0
TXN0001526,2024-01-06 07:10:00,139.52,restaurant,False,US,7,5,2268,1012,0,0.3,0
TXN0001327,2024-01-05 14:35:00,4.92,grocery,True,US,15,4,3886,1072,1,20.5,0
TXN0008507,2024-01-30 12:55:00,5.68,grocery,False,CA,12,1,4983,1887,2,2.5,0
TXN0009031,2024-02-01 08:35:00,595.14,grocery,False,US,9,3,4290,1602,2,2.0,0
TXN0001551,2024-01-06 09:15:00,13.88,grocery,False,US,10,5,3061,558,0,6.3,0
TXN0007769,2024-01-27 23:25:00,30.82,retail,True,US,1,5,4299,1775,0,2.0,0
TXN0009908,2024-01-09 14:00:00,23955.62,retail,False,NG,3,5,3439,1613,2,3617.9,1
TXN0001337,2024-01-05 15:25:00,72.93,restaurant,False,US,15,4,1226,1903,0,1.3,0
TXN0003901,2024-01-14 13:05:00,73.33,grocery,True,GB,14,6,2721,1589,2,0.2,0
TXN0003010,2024-01-11 10:50:00,562.13,online,True,US,12,3,1922,831,5,2.3,0
TXN0005041,2024-01-18 12:05:00,12.32,grocery,False,US,12,3,4786,404,3,5.3,0
TXN0008825,2024-01-31 15:25:00,8.47,gas,True,US,15,2,1593,772,2,4.2,0
TXN0002250,2024-01-08 19:30:00,9.55,gas,True,US,21,0,2638,620,2,13.5,0
TXN0006533,2024-01-23 16:25:00,218.26,retail,True,US,18,1,4682,301,1,0.2,0
TXN0005039,2024-01-18 11:55:00,8.59,restaurant,True,US,12,3,3292,1759,4,13.9,0
TXN0002346,2024-01-09 03:30:00,26.8,retail,False,US,3,1,2613,652,1,1.0,0
